Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
285000,1.7732078,36.9765625,-1.6425781,-2.0113202929496765,-2.0113202929496765,0.03426797,0.3112057,0.00029152643,0.19717549,0.00048615987,1.0
290000,1.7796396,38.29133858267716,-1.6205225,-2.012078097090125,-2.012078097090125,0.005704095,0.31597084,0.0002913766,0.19712552,0.00048591508,1.0
295000,1.7968855,35.91851851851852,-1.692366,-2.0110735104364506,-2.0110735104364506,0.0037619013,0.2985158,0.00029122256,0.19707417,0.0004856635,1.0
300000,1.8048993,36.79527559055118,-1.6452919,-2.0113306871549352,-2.0113306871549352,0.008012695,0.34220535,0.00029106945,0.19702314,0.00048541333,1.0
305000,1.8079515,39.13913043478261,-1.596472,-1.95572597876839,-1.95572597876839,0.22193225,0.30130842,0.00029092032,0.19697343,0.00048516982,1.0
310000,1.8207761,45.027272727272724,-1.5268426,-2.0137908870523624,-2.0137908870523624,0.018009959,0.30457535,0.0002907788,0.19692625,0.00048493868,1.0
315000,1.8339996,47.90625,-1.4600632,-2.0146770800153413,-2.0146770800153413,0.024969412,0.29583398,0.00029062707,0.19687566,0.00048469089,1.0
320000,1.8528101,55.63636363636363,-1.484809,-2.016920788453357,-2.016920788453357,0.014028421,0.31716985,0.00029047503,0.19682501,0.00048444254,1.0
325000,1.8577422,41.0,-1.5873755,-2.0126052446532667,-2.0126052446532667,0.00938705,0.29002482,0.00029032672,0.19677557,0.00048420025,1.0
330000,1.8544183,34.33613445378151,-1.5828241,-2.010571407670734,-2.010571407670734,0.0013558101,0.3010587,0.0002901765,0.19672549,0.00048395485,1.0
