Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
405000,3.2412438,17.685393258426966,-0.06652166,0.10070895656609713,0.10070895656609713,1.0290977,0.2549974,5.8508744e-05,0.119502895,0.00010556414,1.0
410000,3.2407804,17.67669172932331,0.089880385,0.10059925230143223,0.10059925230143223,0.0059796027,0.25450373,5.5511606e-05,0.11850385,0.00010066882,1.0
415000,3.2411566,17.685393258426966,0.14508183,0.10074626999114876,0.10074626999114876,0.15990762,0.24337602,5.2485542e-05,0.11749516,9.572625e-05,1.0
420000,3.2435553,17.680297397769518,0.11882183,0.10059701629094224,0.10059701629094224,0.39625606,0.25003508,4.948967e-05,0.11649651,9.083299e-05,1.0
425000,3.2455661,17.710526315789473,0.08757935,0.10067415865284673,0.10067415865284673,0.041151278,0.24556647,4.6486926e-05,0.115495615,8.592851e-05,1.0
430000,3.2470582,17.681818181818183,0.059508655,0.10063670547713947,0.10063670547713947,0.18042581,0.23706521,4.349144e-05,0.11449712,8.103588e-05,1.0
435000,3.250675,17.700374531835205,0.1397698,0.10078358341620039,0.10078358341620039,0.11319129,0.23946975,4.051049e-05,0.11350346,7.6166994e-05,1.0
440000,3.252151,17.69056603773585,0.14664073,0.10063670547713947,0.10063670547713947,0.14789301,0.24047883,3.7489666e-05,0.112496525,7.123297e-05,1.0
445000,3.2538834,17.700374531835205,0.0929644,0.10082089684125203,0.10082089684125203,0.0033741335,0.25359127,3.449502e-05,0.1114983,6.6341716e-05,1.0
450000,3.25403,17.696629213483146,0.07045625,0.10063670547713947,0.10063670547713947,0.19781455,0.24732624,3.1528143e-05,0.11050935,6.149582e-05,1.0
455000,3.2539587,17.68796992481203,0.09292856,0.10070895656609713,0.10070895656609713,0.003768469,0.23817791,2.8515695e-05,0.10950521,5.657548e-05,1.0
460000,3.255636,17.69924812030075,0.067368485,0.10059925230143223,0.10059925230143223,0.019073157,0.24944519,2.5517193e-05,0.1085057,5.167793e-05,1.0
465000,3.2589269,17.690298507462686,0.08216355,0.10074626999114876,0.10074626999114876,0.015454458,0.2530823,2.2514945e-05,0.107504964,4.6774254e-05,1.0
470000,3.2604775,17.69811320754717,0.04627056,0.10059925230143223,0.10059925230143223,0.069776535,0.25028315,1.9511084e-05,0.10650367,4.1867952e-05,1.0
475000,3.2609465,17.682835820895523,0.08516815,0.10070895656609713,0.10070895656609713,0.0018728114,0.24674138,1.6494625e-05,0.10549818,3.6941074e-05,1.0
480000,3.2604184,17.711610486891384,0.11936857,0.10056179912572497,0.10056179912572497,0.03845317,0.24162641,1.3497177e-05,0.10449903,3.204523e-05,1.0
485000,3.260705,17.704545454545453,0.094783686,0.100711611828554,0.100711611828554,0.00044176957,0.24264671,1.0516147e-05,0.10350534,2.7176215e-05,1.0
490000,3.2613807,17.73507462686567,0.087897785,0.10063670547713947,0.10063670547713947,0.0021961078,0.24036258,7.5118314e-06,0.102503926,2.2269165e-05,1.0
495000,3.261668,17.734082397003746,0.08939068,0.100711611828554,0.100711611828554,0.00020356254,0.23866133,4.4871867e-06,0.1014957,1.7328912e-05,1.0
500000,3.2617905,17.70566037735849,0.08946439,0.10063670547713947,0.10063670547713947,8.871204e-05,0.24076737,1.5115533e-06,0.10050383,1.2468708e-05,1.0
