Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
645000,2.65126,34.27972027972028,-2.0149891,-2.4527639363195513,-2.4527639363195513,0.03818447,0.26051837,0.00028072548,0.19357517,0.0004685183,1.0
650000,2.6794298,49.362637362637365,-1.8102133,-2.4966343707860785,-2.4966343707860785,0.053359225,0.25941905,0.00028057327,0.1935244,0.0004682696,1.0
655000,2.7063215,49.45652173913044,-1.8064939,-2.529043138354689,-2.529043138354689,0.011520027,0.26700354,0.0002804251,0.19347505,0.0004680276,1.0
660000,2.7320416,51.95294117647059,-1.6497722,-2.4875894185415532,-2.4875894185415532,0.026045255,0.26778013,0.0002802735,0.19342451,0.00046778002,1.0
665000,2.7611942,53.674418604651166,-1.7230366,-2.540871439260595,-2.540871439260595,0.063752204,0.26081413,0.00028012588,0.19337529,0.0004675389,1.0
670000,2.7850866,49.078125,-2.0128794,-2.5059902800712734,-2.5059902800712734,0.02062458,0.29088902,0.00027997547,0.19332516,0.00046729328,1.0
675000,2.8127522,41.56521739130435,-1.953551,-2.496851965000755,-2.496851965000755,0.06312805,0.35011342,0.0002798249,0.19327493,0.00046704718,1.0
680000,2.8237054,49.20652173913044,-1.7767286,-2.430273578692508,-2.430273578692508,0.040429134,0.24771757,0.0002796755,0.19322518,0.00046680326,1.0
685000,2.8205044,54.52564102564103,-1.5967524,-2.4447552810112634,-2.4447552810112634,0.03930368,0.24843197,0.00027952524,0.19317509,0.00046655795,1.0
690000,2.8257556,46.782051282051285,-1.5640395,-2.464883329012455,-2.464883329012455,0.0036489808,0.25339484,0.0002793748,0.19312492,0.00046631217,1.0
695000,2.8397434,53.0,-1.669109,-2.4672633101651957,-2.4672633101651957,0.04032759,0.2523726,0.00027922698,0.19307566,0.00046607075,1.0
700000,2.8534372,72.58163265306122,-1.6507881,-2.429158952432809,-2.429158952432809,0.019737262,0.26801604,0.00027907608,0.19302535,0.00046582427,1.0
705000,2.8722284,40.25,-1.7342243,-2.433901468084918,-2.433901468084918,0.041465234,0.25592986,0.00027892567,0.19297522,0.0004655786,1.0
710000,2.8937376,21.666666666666668,-2.0147443,-2.411536742340435,-2.411536742340435,0.057076473,0.26726907,0.0002787756,0.19292517,0.00046533332,1.0
715000,2.9126875,29.111627906976743,-2.1202264,-2.4455770374730577,-2.4455770374730577,0.054764416,0.26877517,0.00027862543,0.19287515,0.00046508817,1.0
720000,2.925568,20.712962962962962,-2.1568568,-2.475886077378635,-2.475886077378635,0.020410622,0.25645694,0.0002784753,0.19282511,0.00046484292,1.0
725000,2.9317966,22.779904306220097,-2.1224978,-2.439759550562927,-2.439759550562927,0.032735027,0.2521957,0.00027832593,0.1927753,0.00046459897,1.0
730000,2.9246573,18.904306220095695,-2.1323447,-2.4601551222292732,-2.4601551222292732,0.029833794,0.25097153,0.00027817587,0.19272527,0.00046435389,1.0
735000,2.9323437,27.497695852534562,-2.09378,-2.4061046935822987,-2.4061046935822987,0.106201686,0.25369182,0.0002780245,0.19267482,0.00046410665,1.0
740000,2.95005,21.798165137614678,-2.1206448,-2.450005359709535,-2.450005359709535,0.03652109,0.2507066,0.0002778753,0.1926251,0.00046386293,1.0
745000,2.968361,21.40552995391705,-2.1028488,-2.4236535114159277,-2.4236535114159277,0.03509775,0.2637079,0.00027772435,0.19257477,0.00046361645,1.0
750000,2.9797053,19.640167364016737,-2.1503265,-2.4348636117440385,-2.4348636117440385,0.019169755,0.2491592,0.00027757487,0.19252495,0.00046337233,1.0
755000,3.0007312,21.873873873873872,-2.160241,-2.4579091069397627,-2.4579091069397627,0.010914614,0.2584471,0.00027742566,0.19247521,0.00046312856,1.0
760000,3.0096173,20.77578475336323,-2.1605372,-2.4547128911242893,-2.4547128911242893,0.009467079,0.28166914,0.00027727374,0.19242455,0.0004628804,1.0
765000,3.0172608,21.90557939914163,-2.1859744,-2.462716487228361,-2.462716487228361,0.016030943,0.26770392,0.00027712368,0.19237454,0.00046263527,1.0
770000,3.037554,19.50224215246637,-2.1728663,-2.4528278839588165,-2.4528278839588165,0.021097127,0.28691024,0.00027697498,0.19232498,0.00046239243,1.0
775000,3.0535064,19.290178571428573,-2.1602056,-2.4638460682112004,-2.4638460682112004,0.021016574,0.2902075,0.00027682443,0.19227482,0.00046214656,1.0
780000,3.065151,19.377777777777776,-2.2059505,-2.4833002247999416,-2.4833002247999416,0.004062017,0.26832733,0.0002766743,0.19222479,0.00046190133,1.0
785000,3.0719526,19.398190045248867,-2.1902096,-2.4864711331891582,-2.4864711331891582,0.0017179849,0.2703345,0.00027652606,0.19217534,0.00046165922,1.0
790000,3.084235,28.24561403508772,-2.2382889,-2.4972968111912754,-2.4972968111912754,0.09080301,0.2727057,0.0002763761,0.19212537,0.00046141422,1.0
795000,3.107252,22.037037037037038,-2.2351933,-2.500569298311516,-2.500569298311516,0.016993454,0.2519817,0.0002762229,0.1920743,0.00046116405,1.0
800000,3.1313713,23.96969696969697,-2.2444065,-2.5078980383561484,-2.5078980383561484,0.007910071,0.25883693,0.00027607306,0.19202435,0.00046091928,1.0
805000,3.144218,22.66507177033493,-2.2278814,-2.4681729355129587,-2.4681729355129587,0.027935095,0.26316777,0.00027592372,0.1919746,0.00046067545,1.0
810000,3.1655228,23.738693467336685,-2.208104,-2.4716852640137454,-2.4716852640137454,0.059616804,0.28587183,0.0002757746,0.19192487,0.00046043185,1.0
815000,3.1825635,23.07281553398058,-2.1756883,-2.466030578773755,-2.466030578773755,0.02657849,0.27546415,0.00027562663,0.19187556,0.00046019017,1.0
820000,3.1869397,23.76086956521739,-2.116664,-2.468178188347298,-2.468178188347298,0.018659195,0.27061376,0.00027547544,0.19182515,0.0004599432,1.0
825000,3.1937568,26.550898203592816,-2.0801523,-2.473419558789049,-2.473419558789049,0.0067958115,0.29115325,0.00027532532,0.1917751,0.00045969797,1.0
830000,3.2009704,20.797101449275363,-2.1281838,-2.4749283109185765,-2.4749283109185765,0.007566993,0.26043147,0.00027517314,0.19172437,0.00045944937,1.0
835000,3.2101853,29.782828282828284,-2.148644,-2.478480849774356,-2.478480849774356,0.028387312,0.26079082,0.00027502267,0.19167422,0.0004592037,1.0
840000,3.2153037,26.26143790849673,-2.0612438,-2.5177213603799995,-2.5177213603799995,0.0044148294,0.28338525,0.00027487281,0.19162428,0.00045895897,1.0
